CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
54224,0,31.0,3,32.0,5.0,4,5,9,0,12.0,7.0,8.0,10.0,201,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
54225,0,10.0,1,15.0,3.0,4,3,3,0,14.0,8.0,13.0,3.0,226,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
54226,0,29.0,1,15.0,3.0,4,3,4,1,15.0,1.0,2.0,3.0,273,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
54227,0,10.0,1,18.0,4.0,5,4,3,0,14.0,2.0,2.0,4.0,190,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
54228,0,19.0,1,14.0,3.0,4,5,4,0,18.0,1.0,2.0,3.0,222,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
54229,0,9.0,1,7.0,4.0,4,5,6,0,14.0,1.0,2.0,3.0,147,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
54230,1,1.0,1,16.0,4.0,5,3,2,1,18.0,2.0,2.0,1.0,159,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
54231,0,31.0,3,7.0,3.0,5,3,9,0,12.0,2.0,2.0,4.0,180,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
54232,0,3.0,1,9.0,4.0,4,4,2,0,24.0,2.0,2.0,5.0,152,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
54233,0,5.0,1,7.0,3.0,4,4,3,0,18.0,2.0,2.0,1.0,150,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
54234,0,6.0,1,7.0,4.0,4,4,3,0,18.0,2.0,2.0,10.0,187,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
54235,0,10.0,1,13.0,3.0,2,1,5,0,13.0,1.0,2.0,1.0,155,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
54236,0,5.0,1,15.0,4.0,4,1,3,0,24.0,2.0,2.0,9.0,169,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
54237,0,9.0,3,7.0,3.0,5,5,2,0,15.0,2.0,3.0,9.0,168,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
54238,0,19.0,1,13.0,3.0,4,5,6,1,15.0,2.0,2.0,1.0,257,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
54239,0,11.0,1,14.0,2.0,4,3,6,0,14.0,1.0,2.0,3.0,262,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
54240,0,20.0,2,12.0,4.0,4,4,3,1,23.0,2.0,2.0,3.0,175,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
54241,0,4.0,1,7.0,3.0,5,1,3,1,13.0,2.0,4.0,1.0,176,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
54242,0,9.0,1,7.0,2.0,5,3,3,0,19.0,2.0,2.0,5.0,154,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
54243,0,29.0,3,7.0,4.0,4,1,5,0,15.0,1.0,2.0,3.0,227,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
54244,0,12.0,1,13.0,4.0,6,1,9,1,13.0,1.0,2.0,10.0,178,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
54245,0,8.0,1,7.0,4.0,4,4,3,0,16.0,2.0,2.0,4.0,168,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
54246,0,30.0,1,14.0,3.0,6,1,6,0,12.0,1.0,2.0,3.0,198,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
54247,0,1.0,3,9.0,4.0,4,5,5,0,14.0,2.0,2.0,1.0,148,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
54248,0,25.0,1,16.0,4.0,4,1,5,0,24.0,2.0,2.0,4.0,146,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
54249,0,4.0,1,9.0,5.0,5,1,3,0,20.0,4.0,11.0,9.0,167,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
54250,1,10.0,3,16.0,4.0,5,1,3,0,17.0,4.0,5.0,3.0,221,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
54251,0,14.0,1,7.0,4.0,5,4,3,0,23.0,6.0,2.0,12.0,260,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
54252,0,25.0,3,28.0,4.0,4,1,2,1,23.0,1.0,2.0,1.0,179,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
54253,0,4.0,3,11.0,4.0,5,4,3,1,13.0,3.0,3.0,8.0,177,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
54254,0,20.0,1,7.0,3.0,5,5,4,1,14.0,5.0,2.0,6.0,232,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
54255,0,6.0,3,13.0,3.0,4,3,3,0,17.0,6.0,6.0,8.0,175,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
54256,0,28.0,1,9.0,3.0,4,3,11,0,13.0,1.0,2.0,4.0,260,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
54257,0,1.0,3,10.0,3.0,4,3,2,0,22.0,1.0,2.0,3.0,175,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
54258,0,2.0,3,11.0,3.0,4,3,3,0,16.0,1.0,2.0,5.0,167,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
54259,0,31.0,3,17.0,3.0,4,3,2,0,14.0,1.0,2.0,9.0,264,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
54260,0,18.0,1,30.0,4.0,4,4,6,0,13.0,1.0,2.0,3.0,145,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
54261,1,1.0,2,13.0,4.0,4,5,6,1,23.0,1.0,2.0,3.0,146,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
54262,0,6.0,1,7.0,4.0,4,5,3,0,14.0,1.0,2.0,1.0,155,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
54263,1,1.0,1,13.0,4.0,5,1,3,1,19.0,1.0,2.0,1.0,154,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
54264,0,8.0,1,13.0,3.0,4,3,3,0,15.0,1.0,3.0,11.0,173,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
54265,0,11.0,1,9.0,4.0,5,1,7,0,15.0,2.0,2.0,1.0,177,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
54266,0,31.0,2,9.0,3.0,5,1,11,0,15.0,1.0,3.0,3.0,313,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
54267,0,24.0,1,7.0,4.0,4,4,5,1,15.0,1.0,2.0,8.0,307,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
54268,1,1.0,3,12.0,3.0,5,3,3,1,12.0,1.0,2.0,4.0,182,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
54269,0,1.0,1,14.0,4.0,5,1,3,0,12.0,1.0,3.0,2.0,154,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
54270,0,1.0,1,22.0,3.0,4,1,3,0,16.0,2.0,2.0,1.0,154,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
54271,0,25.0,1,7.0,2.0,5,5,5,0,21.0,5.0,13.0,9.0,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54272,1,1.0,1,14.0,4.0,6,3,3,1,25.0,2.0,2.0,7.0,186,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
54273,0,28.0,2,33.0,2.0,2,1,4,1,15.0,3.0,5.0,5.0,298,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
54274,0,1.0,1,25.0,3.0,4,3,2,0,13.0,1.0,2.0,3.0,153,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
54275,0,8.0,1,13.0,3.0,5,4,8,0,16.0,2.0,2.0,1.0,170,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
54276,0,11.0,3,10.0,3.0,4,1,4,0,13.0,1.0,2.0,4.0,199,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
54277,0,8.0,1,12.0,3.0,5,5,4,0,13.0,3.0,2.0,9.0,241,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54278,0,10.0,3,18.0,4.0,4,1,2,0,15.0,1.0,3.0,3.0,222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
54279,0,10.0,1,10.0,3.0,4,1,7,0,23.0,1.0,2.0,1.0,153,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
54280,0,17.0,3,33.0,4.0,4,1,3,1,15.0,2.0,5.0,13.0,295,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
54281,0,4.0,1,30.0,4.0,6,3,3,0,26.0,1.0,2.0,10.0,151,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
54282,0,7.0,3,29.0,4.0,4,4,2,0,14.0,1.0,2.0,8.0,186,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
54283,1,20.0,1,21.0,4.0,4,4,11,1,19.0,4.0,5.0,4.0,175,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
54284,0,25.0,1,13.0,3.0,4,3,9,0,15.0,9.0,16.0,16.0,320,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
54285,1,1.0,3,13.0,4.0,6,3,6,1,19.0,1.0,8.0,8.0,187,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
54286,0,1.0,1,13.0,3.0,5,4,3,0,20.0,3.0,5.0,4.0,149,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
54287,1,21.0,1,30.0,4.0,4,1,3,0,13.0,8.0,16.0,3.0,228,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
54288,1,1.0,3,29.0,3.0,4,3,3,1,20.0,2.0,2.0,1.0,142,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
54289,0,1.0,1,9.0,4.0,4,1,2,0,15.0,3.0,3.0,2.0,150,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
54290,0,23.0,1,27.0,4.0,4,5,3,0,15.0,6.0,6.0,12.0,191,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
54291,0,17.0,1,35.0,4.0,2,3,6,0,13.0,1.0,2.0,3.0,172,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
54292,0,24.0,3,19.0,4.0,4,1,6,0,12.0,2.0,3.0,3.0,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54293,1,1.0,3,27.0,4.0,6,3,5,1,12.0,1.0,3.0,3.0,171,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
54294,0,15.0,3,16.0,4.0,4,3,5,1,14.0,1.0,2.0,8.0,207,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
54295,0,1.0,2,32.0,4.0,4,3,3,0,24.0,3.0,6.0,8.0,154,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
54296,0,10.0,1,13.0,3.0,4,4,8,0,21.0,1.0,2.0,2.0,174,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
54297,1,15.0,1,15.0,3.0,6,1,4,0,16.0,2.0,2.0,4.0,232,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
54298,0,13.0,3,11.0,3.0,5,3,6,0,15.0,6.0,6.0,10.0,184,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
54299,0,1.0,3,35.0,3.0,5,3,4,0,19.0,2.0,3.0,3.0,211,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
54300,0,4.0,2,16.0,3.0,4,1,2,1,20.0,5.0,5.0,8.0,188,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
54301,1,1.0,1,16.0,3.0,4,5,9,0,23.0,2.0,2.0,5.0,167,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
54302,0,19.0,1,36.0,3.0,4,1,7,0,14.0,2.0,2.0,4.0,160,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
54303,0,12.0,1,10.0,3.0,4,3,5,1,21.0,3.0,3.0,3.0,168,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
54304,0,4.0,1,25.0,4.0,4,3,3,0,15.0,2.0,2.0,5.0,151,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
54305,0,6.0,3,16.0,3.0,6,1,2,0,18.0,1.0,2.0,8.0,172,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
54306,0,4.0,1,12.0,3.0,4,5,7,0,15.0,1.0,3.0,31.0,157,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
54307,0,4.0,1,9.0,3.0,5,1,2,0,14.0,1.0,2.0,3.0,152,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
54308,0,15.0,1,17.0,4.0,5,5,6,0,15.0,3.0,8.0,8.0,297,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
54309,0,15.0,1,16.0,4.0,4,5,4,0,22.0,1.0,2.0,5.0,147,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
54310,0,1.0,1,10.0,4.0,4,4,3,0,15.0,2.0,2.0,1.0,140,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
54311,0,14.0,1,33.0,3.0,4,4,3,0,12.0,1.0,3.0,14.0,181,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
54312,0,9.0,3,7.0,4.0,4,4,3,0,14.0,1.0,2.0,7.0,198,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
54313,0,27.0,3,13.0,3.0,4,3,4,1,21.0,1.0,5.0,6.0,148,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
54314,0,19.0,1,16.0,3.0,4,4,10,0,19.0,2.0,2.0,16.0,148,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
54315,0,6.0,3,15.0,3.0,4,1,3,0,15.0,3.0,4.0,3.0,215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54316,0,3.0,1,7.0,3.0,4,3,3,0,14.0,1.0,2.0,10.0,168,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
54317,0,25.0,1,14.0,3.0,5,3,4,0,18.0,2.0,2.0,1.0,186,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
54318,0,31.0,1,16.0,4.0,5,4,6,1,21.0,2.0,2.0,1.0,158,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
54319,0,14.0,3,11.0,4.0,5,1,9,0,12.0,2.0,2.0,12.0,234,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
54320,0,8.0,3,9.0,4.0,4,3,8,0,19.0,1.0,2.0,3.0,147,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
54321,0,1.0,1,26.0,4.0,4,1,3,0,25.0,3.0,3.0,3.0,148,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
54322,0,1.0,1,16.0,3.0,4,4,8,0,19.0,3.0,3.0,3.0,145,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
54323,0,2.0,1,28.0,3.0,4,1,3,0,12.0,1.0,2.0,3.0,152,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
54324,0,31.0,1,31.0,3.0,2,1,5,1,17.0,2.0,2.0,3.0,219,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
54325,0,1.0,1,10.0,4.0,5,3,3,1,16.0,1.0,2.0,2.0,151,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
54326,0,24.0,1,18.0,3.0,4,4,5,0,16.0,1.0,5.0,5.0,324,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
54327,0,15.0,1,21.0,3.0,4,3,6,0,13.0,2.0,2.0,9.0,150,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
54328,0,4.0,3,12.0,3.0,4,1,4,0,13.0,2.0,8.0,3.0,219,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
54329,0,12.0,3,7.0,3.0,5,1,6,0,23.0,1.0,2.0,3.0,212,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
54330,0,6.0,1,13.0,3.0,4,3,5,0,21.0,1.0,2.0,5.0,155,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
54331,0,1.0,1,24.0,3.0,4,4,2,1,17.0,1.0,2.0,2.0,156,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
54332,1,1.0,3,7.0,4.0,6,5,2,0,22.0,2.0,2.0,1.0,148,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
54333,0,10.0,1,10.0,2.0,4,4,6,0,13.0,3.0,8.0,3.0,146,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
54334,0,4.0,1,16.0,4.0,4,5,3,0,12.0,6.0,7.0,11.0,156,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
54335,0,19.0,3,11.0,2.0,4,5,6,1,12.0,1.0,2.0,4.0,175,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
54336,0,30.0,1,15.0,4.0,4,5,6,1,19.0,3.0,3.0,3.0,168,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
54337,0,7.0,1,9.0,3.0,4,1,2,0,15.0,2.0,2.0,3.0,150,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
54338,1,1.0,1,9.0,3.0,5,1,3,0,23.0,2.0,2.0,1.0,136,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
54339,0,20.0,3,7.0,4.0,4,5,3,0,26.0,9.0,16.0,3.0,230,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
54340,0,12.0,1,16.0,4.0,4,1,3,0,13.0,2.0,3.0,2.0,148,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
54341,0,5.0,1,19.0,4.0,4,1,10,1,24.0,2.0,2.0,3.0,164,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
54342,0,8.0,1,34.0,4.0,4,4,4,0,16.0,1.0,2.0,3.0,148,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
54343,1,5.0,3,27.0,4.0,4,4,3,1,23.0,1.0,2.0,3.0,156,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
54344,0,24.0,1,7.0,3.0,5,3,4,0,16.0,2.0,2.0,3.0,162,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
54345,0,27.0,1,20.0,3.0,2,5,3,0,12.0,2.0,2.0,4.0,170,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
54346,0,7.0,1,21.0,4.0,4,4,3,0,14.0,2.0,2.0,7.0,153,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
54347,0,14.0,1,11.0,3.0,4,3,3,0,15.0,2.0,10.0,10.0,315,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
54348,0,29.0,1,21.0,4.0,2,4,10,0,15.0,3.0,3.0,16.0,312,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
54349,0,8.0,1,9.0,3.0,5,3,3,0,18.0,1.0,2.0,3.0,220,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
54350,0,25.0,1,10.0,4.0,4,4,5,0,19.0,1.0,2.0,1.0,262,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
54351,0,26.0,1,7.0,4.0,5,3,2,0,15.0,8.0,12.0,10.0,325,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
54352,0,1.0,1,16.0,5.0,4,4,3,0,17.0,1.0,2.0,4.0,148,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
54353,1,1.0,1,30.0,3.0,5,3,5,1,14.0,2.0,2.0,2.0,184,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
54354,0,17.0,1,14.0,3.0,2,1,6,0,15.0,2.0,3.0,3.0,146,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
54355,0,19.0,1,9.0,4.0,5,1,11,0,15.0,2.0,12.0,9.0,293,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
54356,0,11.0,1,28.0,4.0,2,5,3,1,13.0,2.0,2.0,8.0,161,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
54357,0,9.0,1,9.0,3.0,4,4,7,0,12.0,1.0,2.0,3.0,169,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
54358,0,16.0,1,28.0,3.0,4,3,4,0,17.0,1.0,2.0,3.0,178,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
54359,0,12.0,1,9.0,3.0,4,3,11,0,15.0,2.0,2.0,1.0,191,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
54360,0,12.0,1,36.0,3.0,4,1,5,0,19.0,1.0,2.0,8.0,188,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
54361,0,1.0,1,7.0,3.0,5,5,7,0,20.0,3.0,3.0,1.0,168,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
54362,0,23.0,1,25.0,4.0,4,1,3,1,16.0,1.0,2.0,8.0,193,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
54363,0,8.0,1,17.0,3.0,4,3,3,1,18.0,3.0,3.0,1.0,163,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
54364,0,14.0,1,26.0,2.0,4,1,10,1,16.0,4.0,4.0,8.0,152,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
54365,1,2.0,1,36.0,4.0,4,5,9,1,20.0,2.0,2.0,1.0,192,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
54366,1,1.0,3,34.0,3.0,4,1,3,0,23.0,1.0,2.0,10.0,201,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
54367,0,1.0,1,12.0,3.0,2,4,3,1,17.0,3.0,3.0,3.0,148,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
54368,0,10.0,1,25.0,4.0,4,1,3,0,14.0,1.0,2.0,8.0,147,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
54369,0,14.0,1,16.0,4.0,5,1,11,0,15.0,1.0,2.0,3.0,174,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
54370,0,20.0,1,7.0,4.0,4,5,9,0,17.0,1.0,2.0,3.0,219,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
54371,1,1.0,3,11.0,3.0,6,1,3,0,12.0,7.0,10.0,3.0,229,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
54372,0,4.0,1,7.0,3.0,5,3,3,0,23.0,5.0,6.0,3.0,210,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
54373,0,1.0,3,27.0,3.0,4,3,3,0,15.0,2.0,2.0,3.0,225,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
54374,0,25.0,1,15.0,3.0,5,4,7,0,17.0,3.0,2.0,8.0,250,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
54375,1,1.0,1,10.0,3.0,4,5,7,1,12.0,1.0,2.0,5.0,152,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
54376,0,15.0,3,13.0,4.0,4,1,5,1,19.0,1.0,2.0,1.0,261,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
54377,1,1.0,3,33.0,3.0,5,5,7,0,16.0,2.0,2.0,2.0,192,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
54378,1,1.0,1,7.0,3.0,4,3,2,0,15.0,1.0,2.0,6.0,146,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
54379,0,19.0,3,13.0,3.0,5,1,8,0,13.0,6.0,13.0,3.0,214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54380,0,28.0,3,10.0,3.0,4,5,4,0,15.0,2.0,2.0,6.0,184,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
54381,0,10.0,1,12.0,4.0,4,4,10,0,17.0,3.0,4.0,8.0,184,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
54382,0,7.0,1,11.0,3.0,5,4,8,0,22.0,1.0,2.0,2.0,151,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
54383,0,11.0,1,18.0,3.0,4,1,3,1,15.0,2.0,2.0,8.0,247,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
54384,0,12.0,3,10.0,4.0,4,3,2,0,13.0,2.0,6.0,3.0,231,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
54385,0,5.0,1,7.0,3.0,6,3,2,0,13.0,1.0,2.0,5.0,168,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
54386,0,31.0,1,10.0,4.0,5,1,5,0,18.0,1.0,2.0,1.0,147,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
54387,0,11.0,3,11.0,3.0,4,1,6,0,18.0,4.0,6.0,9.0,153,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
54388,0,3.0,3,7.0,3.0,4,1,3,0,15.0,5.0,5.0,2.0,204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
54389,0,9.0,3,7.0,4.0,4,3,3,0,15.0,2.0,2.0,3.0,213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54390,1,1.0,1,25.0,3.0,5,1,3,1,14.0,1.0,2.0,2.0,149,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
54391,0,26.0,1,9.0,3.0,5,1,9,0,16.0,3.0,3.0,3.0,157,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
54392,0,16.0,1,11.0,3.0,4,1,3,0,15.0,1.0,12.0,16.0,317,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
54393,0,31.0,2,13.0,3.0,4,3,10,0,18.0,1.0,3.0,3.0,148,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
54394,0,24.0,3,7.0,4.0,4,1,5,0,15.0,2.0,2.0,7.0,320,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
54395,1,1.0,1,21.0,3.0,4,1,7,1,14.0,2.0,2.0,5.0,149,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
54396,0,17.0,3,23.0,4.0,4,1,7,1,23.0,1.0,2.0,10.0,286,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
54397,1,1.0,1,9.0,3.0,4,5,9,0,21.0,2.0,2.0,8.0,152,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
54398,0,26.0,3,9.0,4.0,5,3,3,1,15.0,2.0,16.0,13.0,316,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
54399,0,6.0,3,11.0,3.0,4,4,4,0,12.0,2.0,2.0,3.0,164,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
54400,1,1.0,1,7.0,4.0,5,3,2,1,15.0,1.0,2.0,3.0,162,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
