CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,DissatisfactionIndex,DeviceToTenureRatio,InactivityRatio,RecencyWeight,SpendVelocity
54009,0,3.0,1,27.0,3.0,4,1,3,0,14.0,2.0,4.0,11.0,163,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0,1.0,2.75,0.3333333333333333,1.1666666666666667
54010,0,6.0,3,17.0,4.0,4,1,10,0,14.0,2.0,2.0,1.0,171,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.0,0.5714285714285714,0.14285714285714285,1.0,7.0
54011,0,16.0,1,17.0,3.0,4,3,5,0,23.0,2.0,4.0,4.0,154,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.23529411764705882,0.23529411764705882,0.8,4.6
54012,0,21.0,1,16.0,4.0,4,3,6,0,13.0,2.0,3.0,1.0,146,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0.18181818181818182,0.045454545454545456,1.5,6.5
54013,0,20.0,1,9.0,3.0,4,1,5,0,15.0,2.0,5.0,3.0,211,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0.19047619047619047,0.14285714285714285,1.25,3.75
54014,0,2.0,2,7.0,3.0,4,1,3,0,16.0,1.0,3.0,3.0,152,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0,1.3333333333333333,1.0,0.75,4.0
54015,0,3.0,1,36.0,4.0,6,3,10,0,18.0,2.0,2.0,7.0,189,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,1.5,1.75,0.25,2.25
54016,0,16.0,1,15.0,3.0,4,3,6,0,14.0,2.0,2.0,1.0,165,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,0.23529411764705882,0.058823529411764705,1.0,7.0
54017,1,1.0,3,9.0,3.0,5,4,9,1,13.0,3.0,3.0,3.0,224,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.25,2.5,1.5,0.75,3.25
54018,0,20.0,3,10.0,3.0,2,5,4,0,13.0,2.0,2.0,9.0,257,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.09523809523809523,0.42857142857142855,0.2,1.3
54019,0,1.0,3,30.0,3.0,5,3,3,0,22.0,5.0,6.0,9.0,160,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,2.5,4.5,0.6,2.2
54020,0,3.0,2,13.0,3.0,5,4,3,0,12.0,2.0,2.0,1.0,153,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0,1.25,0.25,1.0,6.0
54021,0,17.0,1,13.0,3.0,5,3,9,0,15.0,4.0,7.0,15.0,319,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0,0.2777777777777778,0.8333333333333334,0.4375,0.9375
54022,0,22.0,1,17.0,4.0,5,4,6,0,15.0,4.0,13.0,10.0,322,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.0,0.21739130434782608,0.43478260869565216,1.1818181818181819,1.3636363636363635
54023,1,1.0,1,31.0,4.0,5,1,3,1,25.0,2.0,2.0,1.0,149,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1.3333333333333333,2.5,0.5,1.0,12.5
54024,1,10.0,3,17.0,4.0,4,4,7,0,22.0,1.0,2.0,8.0,198,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.36363636363636365,0.7272727272727273,0.2222222222222222,2.4444444444444446
54025,0,1.0,1,22.0,4.0,5,5,2,0,20.0,8.0,8.0,4.0,173,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,2.5,2.0,1.6,4.0
54026,0,13.0,1,26.0,3.0,4,1,10,0,15.0,2.0,3.0,3.0,164,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.0,0.2857142857142857,0.21428571428571427,0.75,3.75
54027,0,29.0,1,9.0,4.0,5,1,10,0,21.0,1.0,2.0,5.0,152,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,3.5
54028,0,2.0,3,10.0,4.0,4,4,3,0,20.0,2.0,2.0,1.0,154,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,1.3333333333333333,0.3333333333333333,1.0,10.0
54029,1,1.0,3,16.0,3.0,4,1,3,0,14.0,1.0,2.0,1.0,136,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.0,2.0,0.5,1.0,7.0
54030,1,1.0,1,14.0,4.0,4,4,3,1,24.0,2.0,2.0,1.0,150,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.3333333333333333,2.0,0.5,1.0,12.0
54031,0,10.0,3,17.0,4.0,5,3,3,1,14.0,2.0,2.0,8.0,182,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6666666666666666,0.45454545454545453,0.7272727272727273,0.2222222222222222,1.5555555555555556
54032,0,5.0,1,27.0,3.0,4,3,3,0,12.0,1.0,2.0,3.0,167,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0.6666666666666666,0.5,0.5,3.0
54033,0,8.0,3,11.0,4.0,4,1,4,1,14.0,1.0,2.0,3.0,222,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.3333333333333333,0.4444444444444444,0.3333333333333333,0.5,3.5
54034,0,3.0,1,14.0,3.0,4,5,5,0,15.0,1.0,2.0,3.0,146,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,1.0,0.75,0.5,3.75
54035,0,11.0,1,14.0,4.0,4,5,7,1,23.0,1.0,2.0,5.0,168,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.3333333333333333,0.4166666666666667,0.3333333333333333,3.8333333333333335
54036,0,9.0,1,23.0,3.0,5,4,2,1,12.0,2.0,2.0,3.0,173,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.3333333333333333,0.5,0.3,0.5,3.0
54037,0,19.0,1,32.0,4.0,5,1,2,0,14.0,1.0,4.0,9.0,184,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.25,0.45,0.4,1.4
54038,0,10.0,2,9.0,4.0,5,1,3,0,22.0,2.0,2.0,9.0,164,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0.0,0.45454545454545453,0.8181818181818182,0.2,2.2
54039,0,14.0,1,7.0,4.0,4,5,4,0,15.0,10.0,12.0,17.0,293,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.0,0.26666666666666666,1.1333333333333333,0.6666666666666666,0.8333333333333334
54040,0,1.0,1,7.0,3.0,5,3,3,1,14.0,1.0,2.0,1.0,154,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.6666666666666666,2.5,0.5,1.0,7.0
54041,0,1.0,3,9.0,3.0,2,3,2,0,15.0,1.0,2.0,8.0,190,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,4.0,0.2222222222222222,1.6666666666666667
54042,0,22.0,1,29.0,3.0,4,1,5,0,15.0,1.0,5.0,8.0,297,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.17391304347826086,0.34782608695652173,0.5555555555555556,1.6666666666666667
54043,0,18.0,1,7.0,4.0,2,5,4,0,16.0,3.0,3.0,3.0,175,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0.10526315789473684,0.15789473684210525,0.75,4.0
54044,1,1.0,1,23.0,3.0,6,5,3,1,24.0,4.0,4.0,1.0,148,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,3.0,0.5,2.0,12.0
54045,1,20.0,1,31.0,4.0,4,1,3,0,17.0,1.0,2.0,1.0,151,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,0.19047619047619047,0.047619047619047616,1.0,8.5
54046,0,10.0,3,24.0,3.0,5,4,4,0,17.0,2.0,2.0,4.0,180,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.0,0.45454545454545453,0.36363636363636365,0.4,3.4
54047,0,15.0,3,15.0,3.0,4,4,7,0,22.0,2.0,2.0,5.0,169,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.25,0.3125,0.3333333333333333,3.6666666666666665
54048,0,16.0,1,13.0,3.0,4,5,11,0,14.0,4.0,2.0,8.0,258,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.23529411764705882,0.47058823529411764,0.2222222222222222,1.5555555555555556
54049,0,5.0,3,17.0,3.0,4,1,4,1,12.0,1.0,2.0,5.0,191,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.3333333333333333,0.6666666666666666,0.8333333333333334,0.3333333333333333,2.0
54050,0,8.0,3,10.0,4.0,5,1,5,1,13.0,1.0,2.0,2.0,206,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.3333333333333333,0.5555555555555556,0.2222222222222222,0.6666666666666666,4.333333333333333
54051,0,5.0,1,11.0,4.0,2,3,10,0,13.0,3.0,3.0,3.0,165,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,0.3333333333333333,0.5,0.75,3.25
54052,0,1.0,1,13.0,4.0,2,1,2,0,19.0,3.0,8.0,8.0,150,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0.0,1.0,4.0,0.8888888888888888,2.111111111111111
54053,0,19.0,1,7.0,3.0,4,3,6,0,13.0,2.0,2.0,4.0,179,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0.2,0.2,0.4,2.6
54054,0,7.0,3,17.0,3.0,4,3,3,0,15.0,1.0,2.0,10.0,180,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.0,0.5,1.25,0.18181818181818182,1.3636363636363635
54055,0,2.0,3,7.0,3.0,5,1,3,1,13.0,1.0,2.0,8.0,193,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.2222222222222222,1.4444444444444444
54056,1,1.0,3,31.0,3.0,2,5,3,0,18.0,2.0,2.0,1.0,136,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,1.0,0.5,1.0,9.0
54057,0,13.0,3,28.0,3.0,6,3,8,0,20.0,1.0,2.0,3.0,182,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.42857142857142855,0.21428571428571427,0.5,5.0
54058,0,1.0,1,9.0,3.0,4,4,3,0,12.0,2.0,2.0,3.0,147,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,2.0,1.5,0.5,3.0
54059,0,8.0,1,29.0,3.0,5,1,3,1,16.0,4.0,7.0,12.0,182,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.5,0.5555555555555556,1.3333333333333333,0.5384615384615384,1.2307692307692308
54060,1,1.0,3,20.0,3.0,4,3,5,1,12.0,3.0,3.0,3.0,224,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.5,2.0,1.5,0.75,3.0
54061,0,21.0,1,21.0,4.0,4,4,10,0,19.0,1.0,2.0,8.0,180,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.18181818181818182,0.36363636363636365,0.2222222222222222,2.111111111111111
54062,0,30.0,3,18.0,3.0,5,5,6,0,17.0,1.0,2.0,1.0,179,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.16129032258064516,0.03225806451612903,1.0,8.5
54063,0,13.0,1,16.0,3.0,4,5,3,0,26.0,5.0,8.0,10.0,177,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.2857142857142857,0.7142857142857143,0.7272727272727273,2.3636363636363638
54064,0,12.0,1,15.0,3.0,5,4,3,1,17.0,2.0,2.0,8.0,146,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.3333333333333333,0.38461538461538464,0.6153846153846154,0.2222222222222222,1.8888888888888888
54065,0,31.0,3,28.0,4.0,4,1,6,1,15.0,2.0,2.0,1.0,304,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3333333333333333,0.125,0.03125,1.0,7.5
54066,1,1.0,1,12.0,3.0,2,3,5,1,15.0,1.0,2.0,4.0,149,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.6666666666666666,1.0,2.0,0.4,3.0
54067,0,12.0,1,16.0,4.0,4,1,4,0,20.0,2.0,2.0,4.0,173,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0,0.3076923076923077,0.3076923076923077,0.4,4.0
54068,0,23.0,1,9.0,3.0,4,1,5,0,15.0,3.0,5.0,4.0,317,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.0,0.16666666666666666,0.16666666666666666,1.0,3.0
54069,0,16.0,3,19.0,4.0,4,1,5,1,13.0,1.0,2.0,1.0,176,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1.3333333333333333,0.23529411764705882,0.058823529411764705,1.0,6.5
54070,1,1.0,2,29.0,3.0,5,4,3,0,13.0,2.0,2.0,1.0,154,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,2.5,0.5,1.0,6.5
54071,0,9.0,3,25.0,4.0,4,5,2,0,17.0,1.0,2.0,5.0,25,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.4,0.5,0.3333333333333333,2.8333333333333335
54072,0,2.0,1,23.0,3.0,4,3,3,0,15.0,1.0,2.0,5.0,146,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.5
54073,0,5.0,1,10.0,3.0,4,5,3,1,14.0,1.0,3.0,4.0,156,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6,2.8
54074,0,10.0,1,16.0,4.0,2,4,3,0,23.0,2.0,2.0,3.0,153,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0,0.18181818181818182,0.2727272727272727,0.5,5.75
54075,0,8.0,3,7.0,3.0,4,1,3,0,22.0,2.0,3.0,3.0,224,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.4444444444444444,0.3333333333333333,0.75,5.5
54076,0,8.0,3,20.0,3.0,4,3,3,0,19.0,2.0,2.0,3.0,211,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.4444444444444444,0.3333333333333333,0.5,4.75
54077,0,1.0,1,7.0,4.0,4,5,2,0,14.0,4.0,8.0,7.0,154,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.0,2.0,3.5,1.0,1.75
54078,0,3.0,1,7.0,3.0,4,5,2,0,13.0,2.0,2.0,3.0,179,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,1.0,0.75,0.5,3.25
54079,0,6.0,1,22.0,3.0,4,1,7,0,19.0,1.0,2.0,3.0,192,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.5714285714285714,0.42857142857142855,0.5,4.75
54080,0,5.0,1,7.0,3.0,6,5,3,0,22.0,2.0,9.0,8.0,175,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,1.0,1.3333333333333333,1.0,2.4444444444444446
54081,1,1.0,1,24.0,3.0,5,1,7,0,13.0,1.0,2.0,4.0,149,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,2.5,2.0,0.4,2.6
54082,0,12.0,3,7.0,3.0,5,5,6,0,15.0,1.0,2.0,1.0,154,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,0.38461538461538464,0.07692307692307693,1.0,7.5
54083,0,9.0,3,14.0,3.0,4,1,3,1,12.0,2.0,2.0,10.0,177,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.3333333333333333,0.4,1.0,0.18181818181818182,1.0909090909090908
54084,0,1.0,3,16.0,3.0,4,1,3,0,15.0,1.0,2.0,8.0,166,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.0,2.0,4.0,0.2222222222222222,1.6666666666666667
54085,0,6.0,1,12.0,3.0,5,1,10,0,25.0,1.0,2.0,3.0,222,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0,0.7142857142857143,0.42857142857142855,0.5,6.25
54086,1,1.0,3,33.0,4.0,4,1,3,1,12.0,1.0,2.0,9.0,181,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1.3333333333333333,2.0,4.5,0.2,1.2
54087,1,17.0,3,31.0,4.0,4,5,8,1,14.0,3.0,3.0,3.0,229,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.2222222222222222,0.16666666666666666,0.75,3.5
54088,0,28.0,1,16.0,4.0,4,3,5,0,12.0,1.0,3.0,4.0,154,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.13793103448275862,0.13793103448275862,0.6,2.4
54089,0,7.0,1,14.0,3.0,4,3,3,0,21.0,3.0,3.0,9.0,185,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0.5,1.125,0.3,2.1
54090,0,17.0,1,18.0,2.0,4,3,3,0,18.0,2.0,2.0,10.0,200,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0.2222222222222222,0.5555555555555556,0.18181818181818182,1.6363636363636365
54091,0,12.0,2,7.0,3.0,4,4,2,1,12.0,2.0,2.0,3.0,155,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0.3333333333333333,0.3076923076923077,0.23076923076923078,0.5,3.0
54092,0,29.0,2,33.0,4.0,2,4,6,1,15.0,2.0,2.0,5.0,321,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0.3333333333333333,0.06666666666666667,0.16666666666666666,0.3333333333333333,2.5
54093,0,5.0,1,9.0,3.0,6,1,3,1,12.0,2.0,2.0,1.0,136,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.3333333333333333,1.0,0.16666666666666666,1.0,6.0
54094,0,13.0,3,22.0,4.0,4,5,2,0,13.0,5.0,2.0,11.0,258,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0.0,0.2857142857142857,0.7857142857142857,0.16666666666666666,1.0833333333333333
54095,0,16.0,1,30.0,3.0,5,3,3,0,13.0,3.0,4.0,8.0,168,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0,0.29411764705882354,0.47058823529411764,0.4444444444444444,1.4444444444444444
54096,0,5.0,1,17.0,3.0,4,3,6,0,21.0,4.0,2.0,9.0,235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.6666666666666666,1.5,0.2,2.1
54097,0,28.0,1,17.0,4.0,4,5,8,1,20.0,1.0,2.0,5.0,169,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0.13793103448275862,0.1724137931034483,0.3333333333333333,3.3333333333333335
54098,0,1.0,1,7.0,3.0,5,3,3,0,13.0,2.0,2.0,3.0,171,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0,2.5,1.5,0.5,3.25
54099,0,1.0,1,19.0,4.0,4,1,3,0,14.0,2.0,2.0,5.0,151,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,2.0,2.5,0.3333333333333333,2.3333333333333335
54100,0,14.0,1,18.0,4.0,4,3,3,0,12.0,3.0,10.0,5.0,188,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.26666666666666666,0.3333333333333333,1.6666666666666667,2.0
54101,0,14.0,3,9.0,4.0,4,4,5,0,15.0,2.0,6.0,11.0,182,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.26666666666666666,0.7333333333333333,0.5,1.25
54102,0,1.0,2,9.0,3.0,4,4,6,0,15.0,1.0,2.0,3.0,147,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,2.0,1.5,0.5,3.75
54103,0,4.0,1,7.0,4.0,4,4,3,0,14.0,1.0,2.0,8.0,162,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0,0.8,1.6,0.2222222222222222,1.5555555555555556
54104,0,1.0,1,9.0,3.0,4,3,8,1,20.0,1.0,2.0,3.0,165,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0.6666666666666666,2.0,1.5,0.5,5.0
54105,0,21.0,1,32.0,3.0,4,3,4,0,24.0,2.0,13.0,3.0,211,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.18181818181818182,0.13636363636363635,3.25,6.0
54106,0,7.0,1,7.0,3.0,5,3,3,0,13.0,1.0,2.0,1.0,145,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0,0.625,0.125,1.0,6.5
54107,0,12.0,3,7.0,3.0,4,4,2,0,16.0,5.0,6.0,9.0,169,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0.3076923076923077,0.6923076923076923,0.6,1.6
54108,0,5.0,3,9.0,3.0,4,3,2,0,20.0,2.0,2.0,3.0,156,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0,0.6666666666666666,0.5,0.5,5.0
54109,0,12.0,1,13.0,4.0,5,3,4,0,12.0,3.0,8.0,8.0,178,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0.38461538461538464,0.6153846153846154,0.8888888888888888,1.3333333333333333
54110,0,16.0,1,25.0,3.0,4,5,8,1,18.0,1.0,2.0,3.0,179,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0.23529411764705882,0.17647058823529413,0.5,4.5
54111,0,15.0,1,7.0,4.0,4,1,5,0,23.0,1.0,2.0,1.0,153,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0,0.25,0.0625,1.0,11.5
54112,0,21.0,1,7.0,4.0,4,4,2,0,19.0,1.0,2.0,13.0,245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.18181818181818182,0.5909090909090909,0.14285714285714285,1.3571428571428572
54113,0,9.0,1,18.0,3.0,4,3,9,1,12.0,1.0,3.0,3.0,152,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.5,0.4,0.3,0.75,3.0
54114,0,1.0,1,7.0,4.0,4,3,2,0,13.0,1.0,2.0,3.0,159,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,2.0,1.5,0.5,3.25
54115,0,9.0,1,16.0,3.0,4,3,3,0,20.0,1.0,2.0,9.0,176,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0.4,0.9,0.2,2.0
54116,0,7.0,1,22.0,4.0,4,1,2,1,14.0,6.0,9.0,2.0,37,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.4,0.5,0.25,3.0,4.666666666666667
54117,0,6.0,1,36.0,3.0,5,4,3,0,14.0,4.0,5.0,2.0,153,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0.7142857142857143,0.2857142857142857,1.6666666666666667,4.666666666666667
54118,0,14.0,1,7.0,3.0,4,1,10,0,20.0,1.0,2.0,1.0,149,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0,0.26666666666666666,0.06666666666666667,1.0,10.0
54119,0,6.0,3,7.0,4.0,5,4,2,0,15.0,1.0,3.0,3.0,148,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0,0.7142857142857143,0.42857142857142855,0.75,3.75
54120,0,13.0,1,31.0,3.0,4,1,9,0,14.0,2.0,2.0,8.0,166,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0,0.2857142857142857,0.5714285714285714,0.2222222222222222,1.5555555555555556
54121,0,12.0,1,17.0,3.0,6,3,5,0,13.0,2.0,2.0,12.0,257,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.46153846153846156,0.9230769230769231,0.15384615384615385,1.0
54122,0,6.0,3,7.0,3.0,4,1,3,0,20.0,4.0,6.0,3.0,229,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.5714285714285714,0.42857142857142855,1.5,5.0
54123,0,11.0,1,17.0,3.0,2,1,3,1,26.0,1.0,7.0,9.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.16666666666666666,0.75,0.7,2.6
54124,0,1.0,3,15.0,3.0,4,3,2,1,23.0,2.0,2.0,5.0,174,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.6666666666666666,2.0,2.5,0.3333333333333333,3.8333333333333335
54125,0,26.0,3,127.0,3.0,4,1,4,0,16.0,2.0,2.0,1.0,160,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0,0.14814814814814814,0.037037037037037035,1.0,8.0
54126,0,18.0,1,7.0,3.0,4,1,8,1,13.0,1.0,2.0,3.0,149,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1.3333333333333333,0.21052631578947367,0.15789473684210525,0.5,3.25
54127,0,1.0,3,12.0,3.0,4,5,3,1,12.0,2.0,2.0,3.0,149,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.0,2.0,1.5,0.5,3.0
54128,0,13.0,1,16.0,3.0,4,1,4,0,15.0,1.0,2.0,4.0,319,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.0,0.2857142857142857,0.2857142857142857,0.4,3.0
54129,1,1.0,3,16.0,3.0,4,5,3,0,20.0,2.0,2.0,1.0,143,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0,2.0,0.5,1.0,10.0
54130,0,10.0,3,10.0,4.0,5,1,2,0,20.0,4.0,4.0,5.0,201,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.45454545454545453,0.45454545454545453,0.6666666666666666,3.3333333333333335
54131,0,10.0,1,11.0,4.0,4,4,9,0,14.0,2.0,2.0,3.0,176,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.36363636363636365,0.2727272727272727,0.5,3.5
54132,0,30.0,1,7.0,3.0,4,3,3,0,22.0,1.0,2.0,10.0,188,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0.12903225806451613,0.3225806451612903,0.18181818181818182,2.0
54133,1,1.0,1,7.0,3.0,4,1,11,1,15.0,3.0,3.0,3.0,173,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1.0,2.0,1.5,0.75,3.75
54134,0,16.0,1,9.0,3.0,4,3,7,0,15.0,2.0,5.0,15.0,314,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.0,0.23529411764705882,0.8823529411764706,0.3125,0.9375
54135,1,20.0,1,14.0,4.0,4,3,10,0,12.0,7.0,10.0,9.0,148,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.19047619047619047,0.42857142857142855,1.0,1.2
